station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
IND,2020-04-03 05:35,M,M,M,90.00,2.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030535Z AUTO 09002KT 10SM CLR 11/03 A3010 RMK T01100030 MADISHF
IND,2020-04-03 05:40,M,M,M,100.00,2.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030540Z AUTO 10002KT 10SM CLR 11/03 A3010 RMK T01100030 MADISHF
IND,2020-04-03 05:45,M,M,M,110.00,2.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030545Z AUTO 11002KT 10SM CLR 11/03 A3010 RMK T01100030 MADISHF
IND,2020-04-03 05:50,M,M,M,110.00,2.00,M,30.10,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030550Z AUTO 11002KT 10SM 11/03 A3010 RMK T01100030 MADISHF
IND,2020-04-03 05:54,51.10,37.90,60.46,120.00,3.00,0.00,30.09,1019.00,10.00,M,BKN,OVC,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KIND 030554Z 12003KT 10SM BKN130 OVC250 11/03 A3009 RMK AO2 SLP190 T01060033 10139 20100 56003
IND,2020-04-03 05:55,M,M,M,130.00,2.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030555Z AUTO 13002KT 10SM CLR 11/03 A3009 RMK T01100030 MADISHF
IND,2020-04-03 06:00,M,M,M,120.00,2.00,M,30.09,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030600Z AUTO 12002KT 10SM FEW120 11/03 A3009 RMK T01100030 MADISHF
IND,2020-04-03 06:05,M,M,M,120.00,2.00,M,30.09,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030605Z AUTO 12002KT 10SM FEW120 11/03 A3009 RMK T01100030 MADISHF
IND,2020-04-03 06:10,M,M,M,110.00,4.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030610Z AUTO 11004KT 10SM CLR 11/03 A3009 RMK T01100030 MADISHF
IND,2020-04-03 06:15,M,M,M,110.00,2.00,M,30.09,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030615Z AUTO 11002KT 10SM FEW120 10/03 A3009 RMK T01000030 MADISHF
IND,2020-04-03 06:20,M,M,M,100.00,2.00,M,30.08,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030620Z AUTO 10002KT 10SM FEW120 11/03 A3007 RMK T01100030 MADISHF
IND,2020-04-03 06:25,M,M,M,100.00,4.00,M,30.08,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030625Z AUTO 10004KT 10SM FEW120 11/03 A3007 RMK T01100030 MADISHF
IND,2020-04-03 06:30,M,M,M,100.00,4.00,M,30.08,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030630Z AUTO 10004KT 10SM 10/03 A3007 RMK T01000030 MADISHF
IND,2020-04-03 06:35,M,M,M,100.00,4.00,M,30.08,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030635Z AUTO 10004KT 10SM 10/04 A3007 RMK T01000040 MADISHF
IND,2020-04-03 06:40,M,M,M,90.00,4.00,M,30.08,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030640Z AUTO 09004KT 10SM 10/04 A3007 RMK T01000040 MADISHF
IND,2020-04-03 06:45,M,M,M,90.00,5.00,M,30.07,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030645Z AUTO 09005KT 10SM 10/04 A3006 RMK T01000040 MADISHF
IND,2020-04-03 06:50,M,M,M,90.00,5.00,M,30.07,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030650Z AUTO 09005KT 10SM 10/04 A3006 RMK T01000040 MADISHF
IND,2020-04-03 06:54,50.00,39.00,65.75,90.00,6.00,0.00,30.06,1018.00,10.00,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030654Z 09006KT 10SM BKN130 10/04 A3006 RMK AO2 SLP180 T01000039
IND,2020-04-03 06:55,M,M,M,90.00,7.00,M,30.06,M,10.00,M,BKN,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 030655Z AUTO 09007KT 10SM BKN100 BKN120 10/04 A3005 RMK T01000040 MADISHF
IND,2020-04-03 07:00,M,M,M,90.00,8.00,M,30.05,M,10.00,M,BKN,OVC,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 030700Z AUTO 09008KT 10SM BKN100 OVC120 10/04 A3004 RMK T01000040 MADISHF
IND,2020-04-03 07:05,M,M,M,80.00,9.00,M,30.04,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030705Z AUTO 08009KT 10SM OVC110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:10,M,M,M,80.00,10.00,M,30.04,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030710Z AUTO 08010KT 10SM OVC110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:15,M,M,M,80.00,10.00,M,30.04,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030715Z AUTO 08010KT 10SM OVC110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:20,M,M,M,90.00,8.00,M,30.05,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030720Z AUTO 09008KT 10SM BKN110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:25,M,M,M,90.00,8.00,M,30.05,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030725Z AUTO 09008KT 10SM BKN110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:30,M,M,M,100.00,7.00,M,30.05,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030730Z AUTO 10007KT 10SM BKN110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:35,M,M,M,100.00,7.00,M,30.05,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030735Z AUTO 10007KT 10SM SCT110 10/03 A3004 RMK T01000030 MADISHF
IND,2020-04-03 07:40,M,M,M,110.00,5.00,M,30.06,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030740Z AUTO 11005KT 10SM FEW110 10/03 A3005 RMK T01000030 MADISHF
IND,2020-04-03 07:45,M,M,M,110.00,7.00,M,30.06,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030745Z AUTO 11007KT 10SM FEW110 10/03 A3005 RMK T01000030 MADISHF
IND,2020-04-03 07:50,M,M,M,110.00,5.00,M,30.06,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030750Z AUTO 11005KT 10SM 10/03 A3005 RMK T01000030 MADISHF
IND,2020-04-03 07:54,50.00,37.90,62.98,110.00,4.00,0.00,30.07,1018.10,10.00,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 030754Z 11004KT 10SM BKN130 10/03 A3007 RMK AO2 SLP181 T01000033
IND,2020-04-03 07:55,M,M,M,110.00,4.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030755Z AUTO 11004KT 10SM CLR 10/03 A3006 RMK T01000030 MADISHF
IND,2020-04-03 08:00,M,M,M,130.00,2.00,M,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030800Z AUTO 13002KT 10SM CLR 10/03 A3006 RMK T01000030 MADISHF
IND,2020-04-03 08:05,M,M,M,130.00,2.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030805Z AUTO 13002KT 10SM CLR 10/03 A3007 RMK T01000030 VRB03KT  MADISHF
IND,2020-04-03 08:10,M,M,M,160.00,2.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030810Z AUTO 16002KT 10SM CLR 11/03 A3007 RMK T01100030 VRB03KT  MADISHF
IND,2020-04-03 08:15,M,M,M,180.00,2.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030815Z AUTO 18002KT 10SM CLR 11/03 A3007 RMK T01100030 MADISHF
IND,2020-04-03 08:20,M,M,M,240.00,8.00,M,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030820Z AUTO 24008KT 10SM CLR 09/03 A3007 RMK T00900030 MADISHF
IND,2020-04-03 08:25,M,M,M,250.00,7.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030825Z AUTO 25007KT 10SM CLR 09/04 A3009 RMK T00900040 MADISHF
IND,2020-04-03 08:30,M,M,M,250.00,7.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030830Z AUTO 25007KT 10SM CLR 09/04 A3009 RMK T00900040 MADISHF
IND,2020-04-03 08:35,M,M,M,260.00,5.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030835Z AUTO 26005KT 10SM CLR 09/04 A3009 RMK T00900040 MADISHF
IND,2020-04-03 08:40,M,M,M,260.00,5.00,M,30.09,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030840Z AUTO 26005KT 10SM 08/04 A3009 RMK T00800040 MADISHF
IND,2020-04-03 08:45,M,M,M,250.00,5.00,M,30.10,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030845Z AUTO 25005KT 10SM 08/04 A3010 RMK T00800040 MADISHF
IND,2020-04-03 08:50,M,M,M,260.00,5.00,M,30.10,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030850Z AUTO 26005KT 10SM 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 08:54,48.00,39.00,70.85,260.00,5.00,0.00,30.09,1019.00,10.00,M,BKN,OVC,M,M,13000.00,25000.00,M,M,M,M,M,M,M,M,M,45.40,KIND 030854Z 26005KT 10SM BKN130 OVC250 09/04 A3009 RMK AO2 SLP190 T00890039 55000
IND,2020-04-03 08:55,M,M,M,260.00,5.00,M,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030855Z AUTO 26005KT 10SM CLR 09/04 A3009 RMK T00900040 MADISHF
IND,2020-04-03 09:00,M,M,M,260.00,4.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030900Z AUTO 26004KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:05,M,M,M,260.00,2.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030905Z AUTO 26002KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:10,M,M,M,260.00,4.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030910Z AUTO 26004KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:15,M,M,M,270.00,2.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030915Z AUTO 27002KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:20,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030920Z AUTO 00000KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:25,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030925Z AUTO 00000KT 10SM CLR 09/04 A3010 RMK T00900040 MADISHF
IND,2020-04-03 09:30,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030930Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 09:35,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030935Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 09:40,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030940Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 09:45,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030945Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 09:50,M,M,M,0.00,0.00,M,30.10,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 030950Z AUTO 00000KT 10SM 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 09:54,48.00,37.90,67.87,0.00,0.00,0.00,30.10,1019.20,10.00,M,SCT,BKN,M,M,14000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KIND 030954Z 00000KT 10SM SCT140 BKN250 09/03 A3010 RMK AO2 SLP192 T00890033
IND,2020-04-03 10:00,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031000Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:05,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031005Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:10,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031010Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:15,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031015Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:20,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031020Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:25,M,M,M,0.00,0.00,M,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 031025Z AUTO 00000KT 10SM CLR 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:30,M,M,M,0.00,0.00,M,30.10,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031030Z AUTO 00000KT 10SM FEW100 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:35,M,M,M,20.00,2.00,M,30.10,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031035Z AUTO 02002KT 10SM FEW100 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 10:40,M,M,M,20.00,2.00,M,30.11,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031040Z AUTO 02002KT 10SM SCT100 09/03 A3011 RMK T00900030 MADISHF
IND,2020-04-03 10:45,M,M,M,0.00,0.00,M,30.11,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031045Z AUTO 00000KT 10SM BKN100 09/03 A3011 RMK T00900030 MADISHF
IND,2020-04-03 10:50,M,M,M,0.00,0.00,M,30.11,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031050Z AUTO 00000KT 10SM SCT100 09/03 A3011 RMK T00900030 MADISHF
IND,2020-04-03 10:54,48.00,37.90,67.87,0.00,0.00,0.00,30.10,1019.40,10.00,M,SCT,BKN,M,M,10000.00,14000.00,M,M,M,M,M,M,M,M,M,M,KIND 031054Z 00000KT 10SM SCT100 BKN140 09/03 A3010 RMK AO2 SLP194 T00890033
IND,2020-04-03 10:55,M,M,M,0.00,0.00,M,30.10,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031055Z AUTO 00000KT 10SM BKN100 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:00,M,M,M,0.00,0.00,M,30.10,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031100Z AUTO 00000KT 10SM SCT100 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:05,M,M,M,0.00,0.00,M,30.10,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031105Z AUTO 00000KT 10SM SCT100 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:10,M,M,M,70.00,2.00,M,30.10,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031110Z AUTO 07002KT 10SM SCT100 08/03 A3010 RMK T00800030 MADISHF
IND,2020-04-03 11:15,M,M,M,M,M,M,30.10,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031115Z AUTO /////KT 10SM SCT110 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:20,M,M,M,M,M,M,30.10,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031120Z AUTO /////KT 10SM FEW100 08/03 A3010 RMK T00800030 MADISHF
IND,2020-04-03 11:25,M,M,M,M,M,M,30.10,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031125Z AUTO /////KT 10SM FEW120 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:30,M,M,M,0.00,0.00,M,30.10,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031130Z AUTO 00000KT 10SM SCT120 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:35,M,M,M,0.00,0.00,M,30.10,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031135Z AUTO 00000KT 10SM BKN110 09/03 A3010 RMK T00900030 MADISHF
IND,2020-04-03 11:54,48.00,39.00,70.85,50.00,3.00,0.00,30.11,1019.70,10.00,M,SCT,BKN,M,M,10000.00,14000.00,M,M,M,M,M,M,M,M,M,46.98,KIND 031154Z 05003KT 10SM SCT100 BKN140 09/04 A3011 RMK AO2 SLP197 T00890039 10106 20083 53005
IND,2020-04-03 12:54,50.00,39.90,68.10,0.00,0.00,0.00,30.11,1019.60,8.00,M,FEW,BKN,BKN,M,10000.00,12000.00,16000.00,M,M,M,M,M,M,M,M,M,KIND 031254Z 00000KT 8SM FEW100 BKN120 BKN160 10/04 A3011 RMK AO2 SLP196 T01000044
IND,2020-04-03 12:55,M,M,M,M,M,M,30.11,M,8.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031255Z AUTO /////KT 8SM BKN120 10/04 A3011 RMK T01000040 MADISHF
IND,2020-04-03 13:00,M,M,M,110.00,2.00,M,30.11,M,9.00,30.00,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031300Z AUTO 11002G30KT 9SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:05,M,M,M,110.00,2.00,M,30.11,M,10.00,30.00,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031305Z AUTO 11002G30KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:10,M,M,M,110.00,2.00,M,30.11,M,10.00,30.00,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031310Z AUTO 11002G30KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:15,M,M,M,110.00,2.00,M,30.11,M,10.00,30.00,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031315Z AUTO 11002G30KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:20,M,M,M,110.00,2.00,M,30.11,M,10.00,30.00,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031320Z AUTO 11002G30KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:25,M,M,M,120.00,4.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031325Z AUTO 12004KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:30,M,M,M,120.00,5.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031330Z AUTO 12005KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:35,M,M,M,120.00,4.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031335Z AUTO 12004KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:40,M,M,M,140.00,4.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031340Z AUTO 14004KT 10SM FEW100 BKN120 11/04 A3011 RMK T01100040 MADISHF
IND,2020-04-03 13:45,M,M,M,140.00,5.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031345Z AUTO 14005KT 10SM FEW100 BKN120 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 13:50,M,M,M,160.00,5.00,M,30.11,M,10.00,M,FEW,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KIND 031350Z AUTO 16005KT 10SM FEW100 BKN120 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 13:54,53.10,39.00,58.64,180.00,5.00,0.00,30.11,1019.60,10.00,M,BKN,BKN,M,M,11000.00,16000.00,M,M,M,M,M,M,M,M,M,M,KIND 031354Z 18005KT 10SM BKN110 BKN160 12/04 A3011 RMK AO2 SLP196 T01170039
IND,2020-04-03 13:55,M,M,M,180.00,5.00,M,30.11,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031355Z AUTO 18005KT 10SM BKN110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:00,M,M,M,190.00,5.00,M,30.11,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031400Z AUTO 19005KT 10SM BKN110 12/03 A3011 RMK T01200030 MADISHF
IND,2020-04-03 14:05,M,M,M,180.00,4.00,M,30.11,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031405Z AUTO 18004KT 10SM OVC110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:10,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031410Z AUTO 20005G30KT 10SM OVC110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:15,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031415Z AUTO 20005G30KT 10SM BKN110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:20,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031420Z AUTO 20005G30KT 10SM BKN110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:25,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031425Z AUTO 20005G30KT 10SM OVC110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:30,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031430Z AUTO 20005G30KT 10SM BKN110 12/04 A3011 RMK T01200040 MADISHF
IND,2020-04-03 14:35,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031435Z AUTO 20005G30KT 10SM BKN110 13/04 A3011 RMK T01300040 MADISHF
IND,2020-04-03 14:40,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031440Z AUTO 20005G30KT 10SM BKN110 13/04 A3011 RMK T01300040 MADISHF
IND,2020-04-03 14:45,M,M,M,200.00,5.00,M,30.11,M,10.00,30.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031445Z AUTO 20005G30KT 10SM BKN110 13/04 A3011 RMK T01300040 MADISHF
IND,2020-04-03 14:50,M,M,M,170.00,7.00,M,30.11,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031450Z AUTO 17007KT 10SM BKN110 13/04 A3011 RMK T01300040 MADISHF
IND,2020-04-03 14:54,55.00,39.00,54.70,180.00,5.00,0.00,30.11,1019.70,10.00,M,BKN,BKN,M,M,11000.00,14000.00,M,M,M,M,M,M,M,M,M,M,KIND 031454Z 18005KT 10SM BKN110 BKN140 13/04 A3011 RMK AO2 SLP197 T01280039 53001
IND,2020-04-03 14:55,M,M,M,190.00,4.00,M,30.11,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 031455Z AUTO 19004KT 10SM BKN110 13/04 A3011 RMK T01300040 MADISHF
